scielo_id	seq	surname	given_names
S0011-52582013000200005	1	Lemos	Leany B.
S0011-52582013000200005	2	Power	Timothy J.
S0011-52582013000200006	1	Soares	Márcia Miranda
S0011-52582013000200007	1	Miranda	Geralda Luiza de
S0011-52582013000300001	1	Amorim Neto	Octavio
S0011-52582013000300001	2	Santos	Fabiano
S0011-52582013000300002	1	Sátyro	Natália Guimarães Duarte
S0011-52582013000300003	1	Amaral	Ernesto Friedrich de Lima
S0011-52582013000300003	2	Monteiro	Vinícius do Prado
S0011-52582013000300004	1	Alves	Maria Teresa Gonzaga
S0011-52582013000300004	2	Nogueira	Maria Alice
S0011-52582013000300004	3	Nogueira	Cláudio Marques Martins
S0011-52582013000300004	4	Resende	Tânia de Freitas
S0011-52582013000300005	1	Sirimarco	Mariana
S0011-52582013000300006	1	Ost	Sabrina
S0011-52582013000300006	2	Fleury	Sonia
S0011-52582013000300007	1	Meunier	Isabel
S0011-52582013000300007	2	Medeiros	Marcelo de Almeida
S0011-52582013000400001	1	Lynch	Christian Edward Cyril
S0011-52582013000400002	1	Cairo	Heriberto
S0011-52582013000400003	1	Caria	Telmo H.
S0011-52582013000400004	1	Monteiro	Rosa
S0011-52582013000400005	1	Gomes	Mariana Selister
S0011-52582013000400006	1	Jardim	Maria Chaves
S0011-52582013000400007	1	Machado	Igor Suzano
S0011-52582013000400008	1	Fragale Filho	Roberto
S0011-52582014000100001	1	Villas Bôas	Glaucia
S0011-52582014000100002	1	Sell	Carlos Eduardo
S0011-52582014000100003	1	Oliveira	Márcio de
S0011-52582014000100004	1	Souza	Pedro Herculano Guimarães Ferreira de
S0011-52582014000100004	2	Carvalhaes	Flavio Alex de Oliveira
S0011-52582014000100005	1	Alves	Thiago
S0011-52582014000100005	2	Gouvêa	Maria Aparecida
S0011-52582014000100005	3	Viana	Adriana Backx Noronha
S0011-52582014000100006	1	Aldeia	João
S0011-52582014000100007	1	Freitas	Jefferson Belarmino de
S0011-52582014000100008	1	Luna	Naara
S0011-52582014000200001	1	Santos	Wanderley Guilherme dos
S0011-52582014000200002	1	Moreira	Marcelo Sevaybricker
S0011-52582014000200003	1	Abers	Rebecca
S0011-52582014000200003	2	Serafim	Lizandra
S0011-52582014000200003	3	Tatagiba	Luciana
S0011-52582014000200004	1	Moraes	Wallace dos Santos de
S0011-52582014000200005	1	Palotti	Pedro Lucas de Moura
S0011-52582014000200005	2	Machado	José Angelo
S0011-52582014000200006	1	Ricci	Paolo
S0011-52582014000200006	2	Zulini	Jaqueline Porto
S0011-52582014000200007	1	Lopes	Dawisson Belém
S0011-52582014000200008	1	Vigevani	Tullo
S0011-52582014000200008	2	Júnior	Haroldo Ramanzini
S0011-52582014000200009	1	Aranda	Isabel Rodríguez
S0011-52582014000300601	1	Machado	Maria das Dores Campos
S0011-52582014000300601	2	Burity	Joanildo
S0011-52582014000300633	1	Tavolaro	Sergio B. F.
S0011-52582014000300675	1	Marques	Eduardo
S0011-52582014000300711	1	Brandão	Vasco André Barbosa
S0011-52582014000300711	2	Riveira	Inés Santé
S0011-52582014000300711	3	Maseda	Rafael Crecente
S0011-52582014000300711	4	Ferreira Neto	José Ambrósio
S0011-52582014000300745	1	Mendonça	Daniel de
S0011-52582014000300773	1	Do&#353;ek	Tomá&#353;
S0011-52582014000300817	1	Vasselai	Fabricio
S0011-52582014000300817	2	Mignozzetti	Umberto G.
S0011-52582014000300855	1	Gomide	Alexandre de Ávila
S0011-52582014000400919	1	Lima	Márcia
S0011-52582014000400935	1	Portugal	Sílvia
S0011-52582014000400935	2	Nogueira	Cláudia
S0011-52582014000400935	3	Hespanha	Pedro
S0011-52582014000400969	1	Vazquez	Daniel Arias
S0011-52582014000401007	1	Véran	Jean-François
S0011-52582014000401007	2	Noal	Débora da Silva
S0011-52582014000401007	3	Fainstat	Tyler
S0011-52582014000401043	1	Castro	Cristina Maria de
S0011-52582014000401077	1	Silvina	Merenson
S0011-52582014000401109	1	Léo Peixoto	Rodrigues
S0011-52582014000401137	1	Pablo	Holmes
S0011-52582014000401169	1	Río	Andrés del
S0011-52582015000100007	1	Medeiros	Marcelo
S0011-52582015000100007	2	Souza	Pedro H. G. Ferreira de
S0011-52582015000100007	3	Castro	Fábio Avila de
S0011-52582015000100037	1	Ribeiro	Carlos Antonio Costa
S0011-52582015000100079	1	Santos	José Alcides Figueiredo
S0011-52582015000100111	1	Salata	André Ricardo
S0011-52582015000100151	1	Condé	Eduardo Salomão
S0011-52582015000100151	2	Fonseca	Francisco
S0011-52582015000100187	1	Werneck	Alexandre
S0011-52582015000100223	1	Mesquita	Aline Martins
S0011-52582015000100223	2	Pavia	Carme Ferré
S0011-52582015000100257	1	Fernandes	Estevão Rafael
S0011-52582015000200305	1	Codato	Adriano
S0011-52582015000200331	1	Reis	Eliana Tavares dos
S0011-52582015000200331	2	Grill	Igor Gastal
S0011-52582015000200371	1	Limongi	Fernando
S0011-52582015000200401	1	Corrêa	Diego Sanches
S0011-52582015000200427	1	Campello	Daniela
S0011-52582015000200461	1	Pereira	João Márcio Mendes
S0011-52582015000200499	1	Fernández	Víctor Ramiro
S0011-52582015000200499	2	Trevignani	Manuel Facundo
S0011-52582015000200537	1	Radomsky	Guilherme F. W.
S0011-52582015000300581	1	Kerstenetzky	Celia Lessa
S0011-52582015000300581	2	Kerstenetzky	Jaques
S0011-52582015000300617	1	Guimarães	Alexandre Queiroz
S0011-52582015000300651	1	Borges	André
S0011-52582015000300689	1	Campos	Luiz Augusto
S0011-52582015000300721	1	Miguel	Luis Felipe
S0011-52582015000300721	2	Marques	Danusa
S0011-52582015000300721	3	Machado	Carlos
S0011-52582015000300749	1	Moschkovich	Marília
S0011-52582015000300749	2	Almeida	Ana Maria F.
S0011-52582015000300791	1	Rossetto	Cristina B. de Souza
S0011-52582015000300791	2	Gonçalves	Flávio de Oliveira
S0011-52582015000300825	1	Leite	Carlinda
S0011-52582015000300825	2	Fernandes	Preciosa
S0011-52582015000300825	3	Mouraz	Ana
S0011-52582015000300825	4	Sampaio	Marta
S0011-52582015000400873	1	Cardoso	Adalberto
S0011-52582015000400913	1	Ribeiro	Marcelo Gomes
S0011-52582015000400951	1	Oro	Ari Pedro
S0011-52582015000400951	2	Alves	Daniel
S0011-52582015000400981	1	Carbonelli	Marcos
S0011-52582015000401017	1	Zulini	Jaqueline Porto
S0011-52582015000401057	1	Fontainha	Fernando de Castro
S0011-52582015000401099	1	Oliveira	Nuno
S0011-52582015000401131	1	Feldman	Luiz
S0011-52582016000100011	1	Rennó	Lucio
S0011-52582016000100011	2	Turgeon	Mathieu
S0011-52582016000100053	1	Speck	Bruno Wilhelm
S0011-52582016000100053	2	Cervi	Emerson Urizzi
S0011-52582016000100091	1	Izumi	Mauricio Yoshida
S0011-52582016000100139	1	Abreu	Luiz E.
S0011-52582016000100171	1	Cerbino	Gonzalo Sanz
S0011-52582016000100203	1	Domingues	José Maurício
S0011-52582016000100233	1	Andrade	Daniel Pereira
S0011-52582016000100271	1	Campos	Adriana Pereira
S0011-52582016000100271	2	Souza	Alexandre de Oliveira Bazilio de
S0011-52582016000200323	1	Lattman-Weltman	Fernando
S0011-52582016000200323	2	Chagas	Viktor
S0011-52582016000200357	1	Medeiros	Marcelo
S0011-52582016000200357	2	Galvão	Juliana de Castro
S0011-52582016000200385	1	Barbosa	Rogério Jerônimo
S0011-52582016000200427	1	Bruneau	Thomas C.
S0011-52582016000200449	1	Graça	Marta
S0011-52582016000200449	2	Gonçalves	Manuela
S0011-52582016000200481	1	Barbosa	Attila Magno e Silva
S0011-52582016000200517	1	Ferreira	Laura Senna
S0011-52582016000200553	1	Spengler	Fabiana Marion
S0011-52582016000300609	1	Lavalle	Adrian Gurza
S0011-52582016000300609	2	Voigt	Jessica
S0011-52582016000300609	3	Serafim	Lizandra
S0011-52582016000300651	1	Silva	Fabricio Pereira da
S0011-52582016000300683	1	Mascareño	Aldo
S0011-52582016000300683	2	Silva	Artur Stamford da
S0011-52582016000300683	3	Loewe	Daniel
S0011-52582016000300683	4	Rodríguez	Darío
S0011-52582016000300719	1	Biroli	Flávia
S0011-52582016000300755	1	Grau	Begonya Enguix
S0011-52582016000300789	1	Lüchmann	Lígia Helena Hahn
S0011-52582016000300789	2	Almeida	Carla
S0011-52582016000300789	3	Gimenes	Éder Rodrigo
S0011-52582016000300823	1	Menicucci	Telma
S0011-52582016000300823	2	Marques	Alisson Maciel de Faria
S0011-52582016000300867	1	Coelho	Vera Schattan P.
S0011-52582016000300867	2	Greve	Jane
S0011-52582016000300903	1	Hollanda	Cristina Buarque de
S0011-52582016000300903	2	Coser	Ivo
S0011-52582016000400963	1	Cepik	Marco
S0011-52582016000400963	2	Kuele	Giovanna
S0011-52582016000400995	1	Lopes	Dawisson Belém
S0011-52582016000400995	2	Valente	Mario Schettino
S0011-52582016000401055	1	Couto	Cláudio Gonçalves
S0011-52582016000401055	2	Lima	Giovanna de Moura Rocha
S0011-52582016000401091	1	Avelino	George
S0011-52582016000401091	2	Biderman	Ciro
S0011-52582016000401091	3	Silva	Glauco Peres da
S0011-52582016000401127	1	Santos	Fabiano
S0011-52582016000401127	2	Canello	Júlio
S0011-52582016000401169	1	Viscardi	Cláudia Maria R.
S0011-52582016000401207	1	Sacramento	Octávio
S0011-52582016000401241	1	Nunes	Ana Paula
S0011-52582016000401241	2	Mariz	Cecília
S0011-52582016000401241	3	Faerstein	Eduardo
S0034-71401999000400001	1	Bonomo	Marco
S0034-71401999000400001	2	Terra	Cristina
S0034-71401999000400002	1	Sousa	Maria da Conceição Sampaio de
S0034-71401999000400002	2	Ramos	Francisco S
S0034-71401999000400003	1	Aronovich	Selmo
S0034-71401999000400004	1	Ferreira Filho	Joaquim Bento de Souza
S0034-71401999000400005	1	Galvão	Olímpio J. de Arroxelas
S0034-71402000000100001	1	Andrade	Mônica Viegas
S0034-71402000000100001	2	Lisboa	Marcos de Barros
S0034-71402000000100002	1	Galvão	Ana Beatriz C.
S0034-71402000000100002	2	Portugal	Marcelo S.
S0034-71402000000100002	3	Ribeiro	Eduardo P.
S0034-71402000000100003	1	Muinhos	Marcelo Kfoury
S0034-71402000000100004	1	Gontijo	Cláudio
S0034-71402000000100005	1	Costa Jr.	Newton C. A. da
S0034-71402000000100005	2	Neves	Myrian B. Eiras das
S0034-71402000000200001	1	Rochelle	Thereza Christina Pippa
S0034-71402000000200001	2	Ferreira Filho	Joaquim Bento de Souza
S0034-71402000000200002	1	Anuatti Neto	Francisco
S0034-71402000000200002	2	Fernandes	Reynaldo
S0034-71402000000200003	1	Monteiro	Paulo Klinger
S0034-71402000000200004	1	Luporini	Viviane
S0034-71402000000200005	1	Mello Jr.	Luiz R. de
S0034-71402000000200005	2	Carneiro	Francisco G.
S0034-71402000000300001	1	Lisboa	Marcos de Barros
S0034-71402000000300002	1	Lima	Gilberto Tadeu
S0034-71402000000300003	1	Boianovsky	Mauro
S0034-71402000000300004	1	Fonseca	Pedro Cezar Dutra
S0034-71402000000300005	1	Henriques	Ricardo
S0034-71402000000400001	1	Abreu	Marcelo de Paiva
S0034-71402000000400002	1	Currais	Luis
S0034-71402000000400003	1	Foguel	Miguel N.
S0034-71402000000400003	2	Gill	Indermit
S0034-71402000000400003	3	Mendonça	Rosane
S0034-71402000000400003	4	Barros	Ricardo Paes de
S0034-71402000000400004	1	Sicsú	João
S0034-71402000000400004	2	Mendonça	Helder Ferreira de
S0034-71402000000400005	1	Matesco	Virene Roxo
S0034-71402000000400005	2	Deane	Tatiana
S0034-71402000000400005	3	Nunes	Karen Matesco
S0034-71402000000400005	4	Silva	Laura Ribeiro e
S0034-71402001000100001	1	Pereira	Rodrigo
S0034-71402001000100001	2	Gonzaga	Gustavo
S0034-71402001000100002	1	Engelbrecht-Wiggans	Richard
S0034-71402001000100002	2	Menezes	Flavio M.
S0034-71402001000100003	1	Hoffmann	Rodolfo
S0034-71402001000100003	2	Cunha	Marina Silva da
S0034-71402001000100004	1	Figueiredo	Adriano Marcos Rodrigues
S0034-71402001000100004	2	Ferreira	Adriana Vieira
S0034-71402001000100004	3	Teixeira	Erly Cardoso
S0034-71402001000100006	1	Cunha	Alexandre B.
S0034-71402001000200001	1	Garcia	Márcio
S0034-71402001000200001	2	Olivares	Gino
S0034-71402001000200002	1	Morais	Igor A.C. de
S0034-71402001000200002	2	Portugal	Marcelo S.
S0034-71402001000200003	1	Leme	Maria Carolina da Silva
S0034-71402001000200003	2	Málaga	Tomás
S0034-71402001000200004	1	Parré	José Luiz
S0034-71402001000200004	2	Guilhoto	Joaquim José Martins
S0034-71402001000200005	1	Montoya	Marco Antonio
S0034-71402001000200006	1	Pereira	Rodrigo M.
S0034-71402001000300001	1	Rocha	Fabiana
S0034-71402001000300002	1	Possas	Mario L.
S0034-71402001000300002	2	Koblitz	Arthur
S0034-71402001000300002	3	Licha	Antonio
S0034-71402001000300002	4	Oreiro	José Luís
S0034-71402001000300002	5	Dweck	Esther
S0034-71402001000300003	1	Kerstenetzky	Jaques
S0034-71402001000300004	1	Hillbrecht	Ronald
S0034-71402001000300005	1	Cassettari	Ailton
S0034-71402001000400001	1	Menezes	Flavio M.
S0034-71402001000400001	2	Monteiro	Paulo K.
S0034-71402001000400002	1	Gonzaga	Gustavo
S0034-71402001000400002	2	Corseuil	Carlos Henrique
S0034-71402001000400003	1	Oliveira	Carlos Wagner de Albuquerque
S0034-71402001000400003	2	Carneiro	Francisco Galrão
S0034-71402001000400004	1	Siqueira	Rozane Bezerra de
S0034-71402001000400004	2	Nogueira	José Ricardo
S0034-71402001000400004	3	Souza	Evaldo Santana de
S0034-71402001000400005	1	Albuquerque	Eduardo da Motta e
S0034-71402002000100001	1	Araújo	Aloisio P.
S0034-71402002000100001	2	Leon	Márcia S.
S0034-71402002000100002	1	Agénor	Pierre-Richard
S0034-71402002000100002	2	Hoffmaister	Alexandre W.
S0034-71402002000100002	3	Medeiros	Carlos
S0034-71402002000100003	1	Chauvet	Marcelle
S0034-71402002000100004	1	Picchetti	Paulo
S0034-71402002000100004	2	Toledo	Celso
S0034-71402002000100005	1	Paula	João Antonio de
S0034-71402002000100006	1	Marcondes	Renato Leite
S0034-71402002000200001	1	Fiorencio	Antonio
S0034-71402002000200001	2	Moreira	Ajax R. Bello
S0034-71402002000200002	1	Torres	Ricardo
S0034-71402002000200002	2	Bonomo	Marco
S0034-71402002000200002	3	Fernandes	Cristiano
S0034-71402002000200003	1	Kanczuk	Fabio
S0034-71402002000200004	1	Ellery Jr.	Roberto
S0034-71402002000200004	2	Gomes	Victor
S0034-71402002000200004	3	Sachsida	Adolfo
S0034-71402002000200005	1	Cribari-Neto	Francisco
S0034-71402002000200005	2	Gois	Matheus Cabral de Araújo
S0034-71402002000200006	1	Gurgel	Ângelo Costa
S0034-71402002000200006	2	Bitencourt	Mayra Batista
S0034-71402002000200006	3	Teixeira	Erly Cardoso
S0034-71402002000300001	1	Aguirre	Antônio
S0034-71402002000300001	2	Faria	Diomira M. C. P.
S0034-71402002000300001	3	Suyama	Emílio
S0034-71402002000300001	4	Santos	Gislaine Aparecida
S0034-71402002000300003	1	Kannebley Júnior	Sérgio
S0034-71402002000300004	1	Marinho	Emerson Luís Lemos
S0034-71402002000300004	2	Nogueira	Cláudio André Gondim
S0034-71402002000300004	3	Rosa	Antônio Lisboa Teles da
S0034-71402002000300005	1	Porcile	Gabriel
S0034-71402002000300005	2	Curado	Marcelo
S0034-71402002000300006	1	Sotomayor	Marilda
S0034-71402002000400001	1	Barbosa	Fernando de Holanda
S0034-71402002000400001	2	Sallum	Élvia Mureb
S0034-71402002000400002	1	Bonomo	Marco Antonio
S0034-71402002000400002	2	Brito	Ricardo D.
S0034-71402002000400003	1	Franco	Delano
S0034-71402002000400004	1	Montoya	Marco Antonio
S0034-71402002000400005	1	Santana	Edvaldo Alves de
S0034-71402002000400006	1	Tejada	César A. O.
S0034-71402002000400006	2	Portugal	Marcelo S.
S0034-71402003000100001	1	Diaz	Maria Dolores M.
S0034-71402003000100002	1	Ellery Junior	Roberto de Goes
S0034-71402003000100002	2	Bugarin	Mirta N. S.
S0034-71402003000100003	1	Ferreira	Francisco H. G.
S0034-71402003000100003	2	Lanjouw	Peter
S0034-71402003000100003	3	Neri	Marcelo
S0034-71402003000100004	1	Lima	Gilberto Tadeu
S0034-71402003000100004	2	Meirelles	Antonio J. A.
S0034-71402003000100005	1	Loureiro	Paulo R. A.
S0034-71402003000100006	1	Marçal	Emerson Fernandes
S0034-71402003000100006	2	Pereira	Pedro Luiz Valls
S0034-71402003000100006	3	Santos Filho	Otaviano Canuto dos
S0034-71402003000100007	1	Faíña Medín	J. Andrés
S0034-71402003000100007	2	López Rodríguez	Jesús
S0034-71402003000100007	3	López Rodríguez	José
S0034-71402003000100008	1	Bresser-Pereira	Luiz Carlos
S0034-71402003000100009	1	Ramalho	Valdir
S0034-71402003000100010	1	Rocha	Fabiana
S0034-71402003000100010	2	Picchetti	Paulo
S0034-71402003000100011	1	Teixeira	Luciana
S0034-71402003000100011	2	Mac Dowell	Maria Cristina
S0034-71402003000100011	3	Bugarin	Maurício
S0034-71402003000100012	1	Vasconcelos	Cláudio Roberto Fóffano
S0034-71402003000200001	1	Cribari-Neto	Francisco
S0034-71402003000200001	2	Soares	Ana Cristina Nunes
S0034-71402003000200002	1	Garagorry	Fernando Luís
S0034-71402003000200002	2	Alves	Eliseu
S0034-71402003000200002	3	Souza	Geraldo da Silva e
S0034-71402003000200003	1	Gonzaga	Gustavo M.
S0034-71402003000200003	2	Menezes Filho	Naércio Aquino
S0034-71402003000200003	3	Camargo	José Márcio
S0034-71402003000200004	1	Monteiro	Paulo K.
S0034-71402003000200004	2	Moraga-González	José Luis
S0034-71402003000200005	1	Saito	Richard
S0034-71402003000200006	1	Terra	Maria Cristina T.
S0034-71402003000300001	1	Aldrighi	Dante Mendes
S0034-71402003000300002	1	Marinho	Alexandre
S0034-71402003000300003	1	Melo	Hildete Pereira de
S0034-71402003000300003	2	Araújo	João Lizardo de
S0034-71402003000300003	3	Marques	Teresa Cristina de Novaes
S0034-71402003000300004	1	Menezes-Filho	Naércio Aquino
S0034-71402003000300004	2	Rodrigues Jr.	Mauro
S0034-71402003000300005	1	Minella	André
S0034-71402003000300006	1	Ponciano	Niraldo José
S0034-71402003000300006	2	Campos	Antônio Carvalho
S0034-71402003000400001	1	Bonomo	Marco
S0034-71402003000400001	2	Carrasco	Vinícius
S0034-71402003000400001	3	Moreira	Humberto
S0034-71402003000400002	1	Caldas	Marcellus Marques
S0034-71402003000400002	2	Walker	Robert
S0034-71402003000400002	3	Shirota	Ricardo
S0034-71402003000400002	4	Perz	Stephen
S0034-71402003000400002	5	Skole	David
S0034-71402003000400003	1	Campêlo	Ana Katarina
S0034-71402003000400003	2	Cribari-Neto	Francisco
S0034-71402003000400004	1	Cavalcanti	Tiago V. de V.
S0034-71402003000400005	1	Hoffmann	Rodolfo
S0034-71402003000400006	1	Pires	Henrique Augusto Alarcon
S0034-71402003000400006	2	Bugarin	Maurício Soares
S0034-71402003000400007	1	Souza	Paulo Marcelo de
S0034-71402003000400007	2	Lima	João Eustáquio de
S0034-71402003000400008	1	Barbachan	José Fajardo
S0034-71402003000400009	1	Domingues	Edson P.
S0034-71402003000400009	2	Haddad	Eduardo A.
S0034-71402003000400010	1	Lima	Alexandre Maia Correia
S0034-71402003000400010	2	Issler	João Victor
S0034-71402003000400011	1	Lima	Elcyon Caiado Rocha
S0034-71402003000400012	1	Pérez-Castrillo	David
S0034-71402003000400012	2	Sotomayor	Marilda
S0034-71402003000400013	1	Saffi	Pedro A. C.
S0034-71402004000100001	1	Asano	Seki
S0034-71402004000100001	2	Barbosa	Ana Luiza N. H.
S0034-71402004000100001	3	Fiuza	Eduardo P. S.
S0034-71402004000100002	1	Bahia	Luiz Dias
S0034-71402004000100003	1	Cruz	Helio Nogueira da
S0034-71402004000100003	2	Diaz	Maria Dolores Montoya
S0034-71402004000100003	3	Luque	Carlos Antonio
S0034-71402004000100004	1	Schmidt	Cristiane Alkmin Junqueira
S0034-71402004000100004	2	Lima	Marcos A. M.
S0034-71402004000100005	1	Moreira	João Maurício de Souza
S0034-71402004000100005	2	Lemgruber	Eduardo Facó
S0034-71402004000100006	1	Procianoy	Jairo Laser
S0034-71402004000100006	2	Schnorrenberger	Adalberto
S0034-71402004000200001	1	Carvalho	José Raimundo
S0034-71402004000200002	1	Arbache	Jorge Saba
S0034-71402004000200002	2	De Negri	João Alberto
S0034-71402004000200003	1	Campante	Filipe R.
S0034-71402004000200003	2	Crespo	Anna R. V.
S0034-71402004000200003	3	Leite	Phillippe G. P. G.
S0034-71402004000200004	1	Ferreira	Sergio Guimarães
S0034-71402004000200005	1	Menezes Filho	Naércio Aquino
S0034-71402004000200005	2	Mendes	Marcos
S0034-71402004000200005	3	Almeida	Eduardo Simões de
S0034-71402004000200006	1	Sachsida	Adolfo
S0034-71402004000200006	2	Loureiro	Paulo Roberto Amorim
S0034-71402004000200006	3	Mendonça	Mário Jorge Cardoso de
S0034-71402004000200007	1	Staduto	Jefferson Andronio Ramundo
S0034-71402004000200007	2	Bacchi	Mirian Rumenos Piedade
S0034-71402004000200007	3	Bacha	Carlos José Caetano
S0034-71402004000300001	1	Carneiro	Dionísio Dias
S0034-71402004000300001	2	Yen Hon Wu	Thomas
S0034-71402004000300002	1	Cunha	Alexandre
S0034-71402004000300002	2	Teixeira	Arilton
S0034-71402004000300003	1	Ferreira	Sergio Guimarães
S0034-71402004000300004	1	Gomes	Fábio Augusto Reis
S0034-71402004000300005	1	Mattos	César
S0034-71402004000300005	2	Coutinho	Paulo
S0034-71402004000300006	1	Mota	Bernardo de Sá
S0034-71402004000300006	2	Fernandes	Marcelo
S0034-71402004000400001	1	Andrade	Eduardo C.
S0034-71402004000400002	1	Arbache	Jorge Saba
S0034-71402004000400002	2	Corseuil	Carlos Henrique
S0034-71402004000400003	1	Ferreira	Pedro Cavalcanti
S0034-71402004000400003	2	Guillén	Osmani Teixeira de Carvalho
S0034-71402004000400004	1	Freitas	Clailton Ataídes de
