scielo_id	seq	instituicao	localidade	pais
S1415-47572012000500021	2	,Instituto Oswaldo Cruz-FioCruz Laboratório de Referência Nacional em Vetores das Riquetsioses 	Rio de Janeiro RJ	Brazil
S1415-47572012000500021	3	,Centers for Disease Control and Prevention Division of Vector-Borne Diseases 	Fort Collins CO	USA
S1415-47572012000500022	1	,Universidade de Campinas Faculdade de Ciências Médicas Departamento Genética Médica	Campinas SP	Brazil
S1415-47572012000500022	2	,Universidade de São Paulo Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto Departamento de Biologia	Ribeirão Preto SP	Brazil
S1415-47572012000500023	1	,Universidade de São Paulo Instituto de Biociências Departamento de Genética e Biologia Evolutiva	São Paulo SP	Brazil
S1415-47572012000500023	2	,Centro de Investigação em Biodiversidade e Recursos Naturais  	Porto 	Portugal
S1415-47572012000500024	1	,University of Bucharest Department of Biochemistry and Molecular Biology 	Bucharest 	Romania
S1415-47572012000500024	2	,University Montpellier II Institut des Sciences de l'Evolution 	Montpellier 	France
S1415-47572012000600002	1	,Universidade Federal do Rio Grande do Sul Instituto de Biociências Departamento de Genética	Porto Alegre RS	Brazil
S1415-47572012000600003	1	,Universidade Federal do Rio Grande do Sul Instituto de Biociências Departamento de Genética	Porto Alegre RS	Brazil
S1415-47572012000600004	1	,Universidade Federal do Rio Grande do Sul Instituto de Biociências Departamento de Genética	Porto Alegre RS	Brazil
S1415-47572012000600005	1	,Universidade Federal do Rio Grande do Sul Departamento de Genética 	Porto Alegre RS	Brazil
S1415-47572012000600005	2	,Universidade Federal do Rio Grande do Sul Programa de Pós-Graduação em Genética e Biologia Molecular 	Porto Alegre RS	Brazil
S1415-47572012000600008	1	,Universidade Federal do Rio Grande do Sul Programa de Pós-Graduação em Genética e Biologia Molecular 	Porto Alegre RS	Brazil
S1415-47572012000600008	2	,Hospital de Clínicas de Porto Alegre Laboratório de Medicina Genômica 	Porto Alegre RS	Brazil
S1415-47572012000600008	3	,Universidade Federal do Rio Grande do Sul Laboratório de Evolução Humana e Molecular 	Porto Alegre RS	Brazil
S1415-47572012000600008	4	,International Prevention Research Institute  	Lyon 	France
S1415-47572012000600008	5	,Hospital de Clínicas de Porto Alegre Serviço de Genética Médica 	Porto Alegre RS	Brazil
S1415-47572012000600009	1	,Universidade Federal do Rio Grande do Sul Programa de Pós-Graduação em Genética e Biologia Molecular 	Porto Alegre RS	Brazil
S1415-47572012000600009	2	,Hospital de Clínicas de Porto Alegre Serviço de Genética Médica 	Porto Alegre RS	Brazil
S1415-47572012000600009	3	,Universidade Federal do Rio Grande do Sul Programa de Pós-Graduação em Ciências Médicas 	Porto Alegre RS	Brazil
S1415-47572012000600009	4	,Universidade Federal do Rio Grande do Sul Departamento de Genética 	Porto Alegre RS	Brazil
S1415-47572012000600010	1	,Hospital de Clínicas de Porto Alegre Centro de Pesquisa Experimental Serviço de Genética Médica	 RS	Brazil
S1415-47572012000600010	2	,Universidade Federal do Rio Grande do Sul Programa de Pós-Graduação em Bioquímica 	Porto Alegre RS	Brazil
S1415-47572012000600010	3	,Universidade Federal do Rio Grande do Sul Programa de Pós-Graduação em Genética e Biologia Molecular 	Porto Alegre RS	Brazil
S1415-47572012000600010	4	,Universidade Federal do Rio Grande do Sul Departamento de Bioquímica 	Porto Alegre RS	Brazil
S1415-47572012000600011	1	,Universidade Federal do Rio Grande do Sul Departamento de Genética 	Porto Alegre RS	Brazil
S1415-47572012000600011	2	,Hospital de Clínicas de Porto Alegre Serviço de Genética Médica 	Porto Alegre RS	Brazil
S1415-47572012000600011	3	,Universidade Federal do Rio Grande do Sul Faculdade de Medicina Departamento de Ginecologia e Obstetrícia	Porto Alegre RS	Brazil
S1415-47572012000600011	4	,University of California Division of Dysmorphology and Teratology Department of Pediatrics	San Diego 	USA
S1415-47572012000600012	1	,Universidade Federal do Rio Grande do Sul Instituto de Biociências Departamento de Genética	Porto Alegre RS	Brazil
S1415-47572012000600013	1	,Universidade Federal do Rio Grande do Sul Departamento de Genética, Instituto de Biociências 	Porto Alegre RS	Brazil
S1415-47572012000600013	2	,Universidade Federal do Rio Grande do Sul Departamento de Zoologia, Instituto de Biociências 	Porto Alegre RS	Brazil
S1415-47572012000600013	3	,University of British Columbia Department of Forest Sciences 	Vancouver BC	Canada
S1415-47572012000600013	4	,Université de Poitiers Ecologie et Biologie des Interactions 	Poitiers 	France
S1415-47572012000600014	1	,Universidade Federal do Rio Grande do Sul Departamento de Genética 	Porto Alegre RS	Brazil
S1415-47572012000600014	2	,Universidade Federal do Rio Grande  	Rio Grande RS	Brazil
S1415-47572012000600015	1	,Universidade Federal do Rio Grande do Sul Instituto de Biociências Departamento de Genética	Porto Alegre RS	Brazil
S1415-47572012000600015	2	,Universidade Federal do Rio Grande do Sul Instituto de Biociências Centro de Biotecnologia	Porto Alegre RS	Brazil
S1415-47572012000600016	1	,Universidade Federal Rio Grande do Sul Departamento de Genética Programa de Pós-Graduação em Genética e Biologia Molecular	Porto Alegre RS	Brazil
S1415-47572012000600016	2	,Universidade Federal Rio Grande do Sul Centro de Biotecnologia Programa de Pós-Graduação em Biologia Celular e Molecular	Porto Alegre RS	Brazil
S1415-47572012000600017	1	,Universidade Federal do Rio Grande do Sul Instituto de Biociências Departamento de Genética	Porto Alegre RS	Brazil
S1415-47572012000600017	2	,Instituto de Botânica  	São Paulo SP	Brazil
S1415-47572012000600017	3	,Universidade Federal de Mato Grosso do Sul Laboratório de Biologia Molecular e Microrganismos 	Corumbá MS	Brazil
S1415-47572012000600018	1	,Universidade Federal do Rio Grande do Sul Programa de Pós-Graduação em Genética e Biologia Molecular 	Porto Alegre RS	Brazil
S1415-47572012000600018	2	,Universidade Federal do Rio Grande do Sul Departamento de Botânica 	Porto Alegre RS	Brazil
S1415-47572012000600018	3	,Universidade Federal do Rio Grande do Sul Departamento de Genética 	Porto Alegre RS	Brazil
S1415-47572012000600019	1	,Universidade Federal do Rio Grande do Sul Departamento de Genética Laboratório de Evolução Molecular	Porto Alegre RS	Brazil
S1415-47572012000600019	2	,Universidade Federal do Paraná Bepartamento de Botânica 	Curitiba PR	Brazil
S1415-47572012000600019	3	,Pontifícia Universidade Católica do Rio Grande do Sul Laboratório de Biologia Genômica e Molecular 	Porto Alegre RS	Brazil
S1415-47572012000600020	1	,Universidade Federal do Rio Grande do Sul Instituto de Biociências Departamento de Genética	Porto Alegre RS	Brazil
S1415-47572012000600021	1	,Universidade Federal do Rio Grande do Sul Departamento de Genética Programa de Pós-Gradução em Genética e Biologia Molecular	Porto Alegre RS	Brazil
S1415-47572012000600021	2	,Universidade Federal do Rio Grande do Sul Centro de Biotecnologia Instituto Royal	Porto Alegre RS	Brazil
S1415-47572012000600021	3	,Universidade Federal do Rio Grande do Sul Centro de Biotecnologia Deparamento de Biologia Molecular	Porto Alegre RS	Brazil
S1415-47572012000600021	4	,Universidade de Caxias do Sul Instituto de Biotecnologia 	Caxias do Sul RS	Brazil
S1415-47572012000600022	1	,Universidade Federal do Rio Grande do Sul Departamento de Genética 	Porto Alegre RS	Brazil
S1415-47572012000600022	2	,Universidade Luterana do Brasil programa de Pós-graduação em Genética Toxicológica Laboratório de Genética Toxicológica	Canoas RS	Brazil
S1415-47572012000600023	1	,Universidade Federal do Rio Grande do Sul Centro de Biotecnologia Laboratório de Genomas e Populações de Plantas	Porto Alegre RS	Brazil
S1415-47572012000600023	2	,Universidade Federal do Rio Grande do Sul Instituto de Biologia Departamento de Botânica	Porto Alegre RS	Brazil
S1415-47572012000600023	3	,Universidade Federal do Rio Grande do Sul Instituto de Biologia Departamento de Biofísica	Porto Alegre RS	Brazil
S1415-47572012000600023	4	,Universidade Federal do Rio Grande do Sul Programa de Pósgraduação em Genética e Biologia Molecular 	Porto Alegre RS	Brazil
S1415-47572012000600024	1	,Universidade Federal do Rio Grande do Sul Programa de Pós-Graduação em Genética e Biologia Molecular 	Porto Alegre RS	Brazil
S1415-47572012000600024	2	,Universidade Federal de Santa Maria Departamento de Biologia 	Santa Maria RS	Brazil
S1415-47572013000100001	1	,COMSATS Institute of Information Technology Department of Biosciences Cancer Genetics Laboratory	Islamabad 	Pakistan
S1415-47572013000100002	1	,University Hospital of Heraklion Department of Pediatric Hematology-Oncology 	Heraklion 	Greece
S1415-47572013000100003	1	,King Abdulaziz University Faculty of Sciences Department of Biological Sciences	Jeddah 	Kingdom of Saudi Arabia
S1415-47572013000100004	1	,Universidade Federal do Pará Instituto de Ciências Biológicas 	Belém PA	Brazil
S1415-47572013000100004	2	,Universidade Federal do Pará Faculdade de Medicina Instituto de Ciências da Saúde	Belém PA	Brazil
S1415-47572013000100004	3	,Universidade Federal do Pará Centro de Ciências Biológicas e da Saúde 	Belém PA	Brazil
S1415-47572013000100004	4	,Instituto Evandro Chagas Seção de Hepatologia 	Belém PA	Brazil
S1415-47572013000100005	1	,Instituto Mexicano del Seguro Social Centro de Investigación Biomédica de Occidente División de Neurociencias	Guadalajara Jalisco	México
S1415-47572013000100005	2	,Instituto Tecnológico de Estudios Superiores de Monterrey División de Ciencias de la Salud Escuela de Medicina	Guadalajara Jalisco	México
S1415-47572013000100005	3	,Universidad de Guadalajara Laboratorio de Investigación y Desarrollo Farmacéutico Centro Universitario de Ciencias Exactas e Ingenierías	Guadalajara Jalisco	México
S1415-47572013000100005	4	,Centro Médico Nacional de Occidente Hospital de Especialidades Unidad Médica de Alta Especialidad	Guadalajara Jalisco	México
S1415-47572013000100005	5	,Centro Médico Nacional de Occidente Guadalajara Hospital de Especialidades Unidad Medica de Alta Especialidad	 Jalisco	México
S1415-47572013000100006	1	,Northeast Agricultural University College of Animal Science and Technology 	Harbin 	China
S1415-47572013000100006	2	,Heilongjiang Academy of Agricultural Sciences  	Harbin 	China
S1415-47572013000100007	1	,Universidade Federal de Viçosa Departamento de Zootecnia 	Viçosa MG	Brazil
S1415-47572013000100007	2	,Universidade Federal do Espírito Santo Centro de Ciências Agrárias Departamento de Zootecnia	Alegre ES	Brazil
S1415-47572013000100007	3	,Embrapa Florestas  	Colombo PR	Brazil
S1415-47572013000100007	4	,Universidade Federal de Viçosa Departamento de Engenharia Florestal 	Viçosa MG	Brazil
S1415-47572013000100008	1	,Universidade Estadual Paulista Julio Mesquita Filho Instituto de Biociências, Letras e Ciências Exatas Departamento de Biologia	São José do Rio Preto SP	Brazil
S1415-47572013000100009	1	,Universidade de Lisboa Faculdade de Ciências Centro de Biologia Ambiental	Lisbon 	Portugal
S1415-47572013000100010	1	,Universidade Federal do Tocantins Ciências Biológicas Instituto de Biologia e Saúde Pública	Porto Nacional TO	Brazil
S1415-47572013000100010	2	,Universidade Federal do Pampa  	São Gabriel RS	Brazil
S1415-47572013000100011	1	,Universidade Federal do Rio Grande do Sul Centro de Biotecnologia 	Porto Alegre RS	Brazil
S1415-47572013000100011	2	,Universidade Federal do Rio Grande do Sul Departamento de Genética 	Porto Alegre RS	Brazil
S1415-47572013000100011	3	,Universidade Federal do Rio Grande do Sul Departamento de Botânica 	Porto Alegre RS	Brazil
S1415-47572013000100011	4	,Universidade Federal do Rio Grande do Sul Departamento de Biofísica 	Porto Alegre RS	Brazil
S1415-47572013000100012	1	,Jiangsu University Institute of Life Sciences 	Zhenjiang 	PR China
S1415-47572013000100013	1	,Poznan University of Life Sciences Department of Mathematical and Statistical Methods 	Poznan 	Poland
S1415-47572013000100014	1	,Universidade Federal do Rio Grande do Sul Instituto de Ciência e Tecnologia de Alimentos Departamento de Ciência de Alimentos	Porto Alegre RS	Brazil
S1415-47572013000100014	2	,Universidade Federal do Rio Grande do Sul Centro de Biotecnologia Unidade de Química de Proteínas e Espectrometria de Massas	Porto Alegre RS	Brazil
S1415-47572013000100015	1	,Universidade de Ribeirão Preto Unidade de Biotecnologia Vegetal 	Ribeirão Preto SP	Brazil
S1415-47572013000100015	2	,Universidade de São Paulo Faculdade de Medicina de Ribeirão Preto Departamento de Genética	Ribeirão Preto SP	Brazil
S1415-47572013000100016	1	,Universidade Federal de Viçosa Departamento de Biologia Geral 	Viçosa MG	Brazil
S1415-47572013000100017	1	,Universidade de São Paulo Instituto de Biociências Departamento de Genética e Biologia Evolutiva	São Paulo SP	Brazil
S1415-47572013000100018	1	,Universidade Federal de Uberlândia Instituto de Genética e Bioquímica 	Uberlândia MG	Brazil
S1415-47572013000100018	2	,Universidade de São Paulo Instituto de Biociências Departamento de Genética e Biologia Evolutiva	São Paulo SP	Brazil
S1415-47572013000100020	1	,Universidad de La Sabana Biomedical Research Center 	Chía 	Colombia
S1415-47572013000100021	1	,Xiamen University College of Ocean and Earth Sciences 	Xiamen 	China
S1415-47572013000200003	1	,Universidad Nacional de Colombia Facultad de Medicina Grupo de Identificación Humana e Inmunogenética	Bogotá D.C.	Colombia
S1415-47572013000200003	2	,Servicios Médicos Yunis Turbay y Cia. Instituto de Genética 	Bogotá D.C.	Colombia
S1415-47572013000200003	3	,Universidad Nacional de Colombia Facultad de Medicina e Instituto de Genética Departamento de Patología	Bogotá D.C.	Colombia
S1415-47572013000200004	1	,Universidad Nacional de Colombia Facultad de Medicina e Instituto de Genética Departamento de Patología	Bogotá 	Colombia
S1415-47572013000200004	2	,Universidad Nacional de Colombia Facultad de Medicina Grupo de Identificación Humana e Inmunogenética	Bogotá 	Colombia
S1415-47572013000200004	3	,Instituto de Genética, Servicios Médicos Yunis Turbay y Cia  	Bogotá 	Colombia
S1415-47572013000200004	4	,Harvard Medical School Brigham and Womens Hospital Department of Pathology	Boston 	USA
S1415-47572013000200005	1	,University of the Western Cape Department of Biotechnology 	Cape Town 	South Africa
S1415-47572013000200006	1	,Xinxiang Medical University The First Affiliated Hospital Department of Internal Medicine	Weihui Henan	China
S1415-47572013000200007	1	,Dalian Medical University Weihai Municipal Hospital Department of Clinical Lab	Weihai Shandong	PR China
S1415-47572013000200007	2	,Weihai Chinese Traditional Medicine Hospital Department of Clinical Lab 	Weihai Shandong	PR China
S1415-47572013000200008	1	,Universidad Nacional de La Plata Consejo Nacional de Investigaciones Científicas y Técnicas Instituto de Genética Veterinaria	La Plata 	Argentina
S1415-47572013000200008	2	,Comisión de Investigaciones Científicas de la Provincia de Buenos Aires  	La Plata 	Argentina
S1415-47572013000200009	1	,Universidade Federal do Pará Instituto de Estudos Costeiros 	Bragança PA	Brazil
S1415-47572013000200009	2	,Museu Paraense Emílio Goeldi  	Belém PA	Brazil
S1415-47572013000200009	3	,Universidade Federal do Pará Instituto de Ciências Biológicas Laboratório de Ecologia e Zoologia de Vertebrados	Belém PA	Brazil
S1415-47572013000200010	1	,Universidade de São Paulo Instituto de Biociências Departamento de Genética e Biologia Evolutiva	São Paulo SP	Brazil
S1415-47572013000200010	2	,Instituto Butantan Laboratório de Ecologia e Evolução 	São Paulo SP	Brazil
S1415-47572013000200011	1	,Universidade Federal do Rio Grande do Sul Departamento de Zootecnia 	Porto Alegre RS	Brazil
S1415-47572013000200011	2	,Universidade Federal do Rio Grande do Sul Departamento de Fitossanidade Laboratório de Apicultura	Porto Alegre RS	Brazil
S1415-47572013000200011	3	,Instituto Nacional em Ciência e Tecnologia, Informação Genético-Sanitária da Pecuária Brasileira  	Belo Horizonte MG	Brazil
S1415-47572013000200012	1	,Universidade Federal do Rio Grande do Sul Instituto de Biociências Departamento de Genética	Porto Alegre RS	Brazil
S1415-47572013000200012	2	,EMBRAPA Soja  	Londrina PR	Brazil
S1415-47572013000200013	1	,GITAM University Department of Biotechnology 	Visakhapatnam 	India
S1415-47572013000200013	2	,King Saud University College of Science Department of Biochemistry	Riyadh 	Saudi Arabia
S1415-47572013000200015	1	,Universidade Federal de Viçosa Departamento de Microbiologia Laboratório de Genética Molecular de Micro-organismos	Viçosa MG	Brazil
S1415-47572013000200016	1	,Universidade Estadual do Norte Fluminense Darcy Ribeiro Centro de Biociências e Biotecnologia Laboratório de Biotecnologia	Campo dos Goytacazes RJ	Brazil
S1415-47572013000200016	2	,Universidade Estadual de Montes Claros Departamento de Ciências Agrárias Laboratório de Biotecnologia	Janaúba MG	Brazil
S1415-47572013000200017	1	,Universidade Federal do Vale do São Francisco Programa de Pós-Graduação em Ciência Animal 	Petrolina PE	Brazil
S1415-47572013000200017	2	,Universidade Federal do Vale do São Francisco Laboratório de Microbiologia e Imunologia Animal 	Petrolina PE	Brazil
S1415-47572013000200017	3	,Universidade Federal Rural de Pernambuco Programa de Pós-Graduação em Biociência Animal 	Recife PE	Brazil
S1415-47572013000200017	4	,Embrapa Semiárido  	Petrolina PE	Brazil
S1415-47572013000200017	5	,Universidade do Estado do Rio de Janeiro  	Rio de Janeiro RJ	Brazil
S1415-47572013000200019	1	,University of Ulm Department of Obstetrics and Gynaecology 	 	Germany
S1415-47572013000200019	2	,University of Würzburg IZKF Laboratory for Microarray Applications 	Würzburg 	Germany
S1415-47572013000200019	3	,Robert Bosch Hospital Department of Obstetrics and Gynaecology 	Stuttgart 	Germany
S1415-47572013000200020	1	,Northwest A & F University College of Animal Science and Technology 	Yangling Shaanxi Province	P.R. China
S1415-47572013000200020	2	,Direct-Fed Microbial Engineering State Key Laboratory 	Beijing 	P.R. China
S1415-47572013000200021	1	,Zhejiang University The Second Affiliated Hospital Department of Urology	Hangzhou Zhejiang Province	China
S1415-47572013000200022	1	,Universidade Federal de Uberlândia Instituto de Genética e Bioquímica Laboratório de Genética	Uberlândia MG	Brazil
S1415-47572013000200022	2	,Universidade Federal de Viçosa Centro de Ciências Biológicas e da Saúde Departamento de Biologia Geral	Viçosa MG	Brazil
S1415-47572013000200022	3	,Universidade de Brasília Departamento de Biologia Celular 	Brasília DF	Brazil
S1415-47572013000300001	1	,Universiti Sains Malaysia School of Medical Sciences Human Genome Centre	Kubang Kerian Kelantan	Malaysia
S1415-47572013000300001	2	,Universiti Sains Malaysia School of Medical Sciences Department of Pediatrics	Kubang Kerian Kelantan	Malaysia
S1415-47572013000300002	1	,University of Tampere Institute of Biomedical Technology 	Tampere 	Finland
S1415-47572013000300003	1	,Universidad de la República Facultad de Medicina Departamento de Genética	Montevideo 	Uruguay
S1415-47572013000300003	2	,Centro Hospitalario Pereira Rosell Departamento de Laboratorio Clínico 	Montevideo 	Uruguay
S1415-47572013000300003	3	,Centro Hospitalario Pereira Rosell Servicio de Hemato-Oncología Pediátrica 	Montevideo 	Uruguay
S1415-47572013000300003	4	,Universidade Estadual de Campinas Faculdade de Ciências Médicas Departamento de Patologia Clínica	Campinas SP	Brazil
S1415-47572013000300003	5	,Universidade Estadual de Campinas Faculdade de Ciências Médicas Hemocentro	Campinas SP	Brazil
S1415-47572013000300003	6	,Universidad de la República Facultad de Humanidades y Ciencias de la Educación Departmento de Antropología Biológica	Montevideo 	Uruguay
S1415-47572013000300004	1	,Zuoying Branch of Kaohsiung Armed Forces General Hospital Department of Surgery 	Kaohsiung 	Taiwan
S1415-47572013000300004	2	,National Defense Medical Center School of Public Health 	Taipei 	Taiwan
S1415-47572013000300004	3	,National Defense Medical Center Graduate Institute of Life Sciences 	Taipei 	Taiwan
S1415-47572013000300004	4	,Fu-Jen Catholic University College of Medicine Department of Public Health	New Taipei City 	Taiwan
S1415-47572013000300004	5	,Meiho University Department of Health Business Administration 	Pingtung 	Taiwan
S1415-47572013000300004	6	,Tri-Service General Hospital Department of Surgery 	Taipei 	Taiwan
S1415-47572013000300005	1	,Servicios Médicos Yunis Turbay y Cia. Instituto de Genética 	Bogotá DC	Colombia
S1415-47572013000300005	2	,Universidad Nacional de Colombia Facultad de Medicina e Instituto de Genética Departamento de Patología	Bogotá DC	Colombia
S1415-47572013000300006	1	,Universidade Federal de Pernambuco Centro de Ciências Biológicas Departamento de Genética	Recife PE	Brazil
S1415-47572013000300007	1	,Universidade Federal de Pernambuco Centro de Ciências Biológicas Departamento de Genética	Recife PE	Brazil
S1415-47572013000300007	2	,Universidade de Pernambuco Instituto de Ciências Biológicas Departamento de Biologia	Recife PE	Brazil
S1415-47572013000300007	3	,Universidade Estadual Paulista Júlio de Mesquita Filho Instituto de Biociências Departamento de Biologia	Rio Claro SP	Brazil
S1415-47572013000300007	4	,Universidade Estadual Paulista Júlio de Mesquita Filho Instituto de Biociências Departamento de Morfologia	Botucatu SP	Brazil
S1415-47572013000300008	1	,Universidade Estadual Paulista Julio de Mesquita Filho Faculdade de Ciências Departamento Ciências Biológicas	Bauru SP	Brazil
S1415-47572013000300008	2	,Universidade Estadual Paulista Julio de Mesquita Filho Instituto de Biociências Departamento de Morfologia	Botucatu SP	Brazil
S1415-47572013000300008	3	,Centro Nacional de Pesquisa e Conservação de Peixes Continentais Instituto Chico Mendes de Conservação da Biodiversidade 	Pirassununga SP	Brazil
S1415-47572013000300009	1	,Universidade Federal do Pampa  	São Gabriel RS	Brazil
S1415-47572013000300009	2	,Secretaria Municipal de Meio Ambiente e Turismo  	São Desidério BA	Brazil
S1415-47572013000300009	3	,Parque Ecológico El Puma  	Candelaria 	Argentina
S1415-47572013000300010	1	,Instituto Federal de Alagoas Departamento de Ciências da Natureza 	Maceió AL	Brazil
S1415-47572013000300010	2	,Universidade Federal de Pernambuco Departamento de Genética 	Recife PE	Brazil
S1415-47572013000300010	3	,Universidade Federal de Pernambuco Departamento de Botânica 	Recife PE	Brazil
S1415-47572013000300010	4	,Universidade Federal de Pernambuco Departamento de Biologia 	Recife PE	Brazil
S1415-47572013000300011	1	,Universidade Federal de Santa Catarina Centro de Ciências Agrárias Recursos Genéticos Vegetais	Florianópolis SC	Brazil
S1415-47572013000300011	2	,Embrapa Genetic Resources and Biotechnology  	Brasília DF	Brazil
S1415-47572013000300011	3	,Instituto de Botánica del Nordeste  	Corrientes 	Argentina
S1415-47572013000300012	1	,Embrapa Agroenergia  	Brasilia DF	Brazil
S1415-47572013000300012	2	,Universidade Federal de Viçosa  	Viçosa MG	Brazil
S1415-47572013000300013	1	,Universidade de São Paulo Escola Superior de Agricultura Luiz de Queiroz Departamento de Genética	Piracicaba SP	Brazil
S1415-47572013000300014	1	,INTA EEA Marcos Juárez Grupo Biotecnología y Recursos Genéticos 	Marcos Juárez Córdoba	Argentina
S1415-47572013000300014	2	,Consejo Nacional de Investigaciones Científicas y Técnicas  	Buenos Aires 	Argentina
S1415-47572013000300015	1	,China West Normal University Key Laboratory of Southwest China Wildlife Resources Conservation 	Nanchong City Sichuan	People's Republic of China
S1415-47572013000300016	1	,Universidade Federal de Alagoas Laboratório de Recursos Genéticos 	Arapiraca AL	Brazil
S1415-47572013000300017	1	,Universidade Federal de Mato Grosso do Sul Núcleo de Hospital Universitário Centro de Estudos em Célula Tronco, Terapia Celular e Genética Toxicológica	Campo Grande MS	Brazil
S1415-47572013000300017	2	,Universidade Federal de Mato Grosso do Sul Faculdade de Medicina Dr. Hélio Mandetta Programa de Pós-graduação em Saúde em Desenvolvimento na Região Centro-Oeste	Campo Grande MS	Brazil
S1415-47572013000300017	3	,Universidade Federal de Mato Grosso do Sul Centro de Ciências Biológicas e da Saúde Programa de Mestrado em Farmácia	Campo Grande MS	Brazil
S1415-47572013000300017	4	,Universidade Estadual de Londrina Departamento de Biologia Geral 	Londrina PR	Brazil
S1415-47572013000300017	5	,Universidade Estadual de Londrina Laboratório de Tecnologia em Alimentos e Medicamentos 	Londrina PR	Brazil
S1415-47572013000300017	6	,Universidade Estadual Paulista Julio de Mesquita Filho Instituto de Biociências Programa de Pós-graduação em Biologia Celular e Molecular	Rio Claro SP	Brazil
S1415-47572013000300018	1	,Universidade Federal do Pará Instituto de Ciências Biológicas Laboratório de Citogenética	Belém PA	Brazil
S1415-47572013000300018	2	,Universidade Federal do Espírito Santo Departamento de Biologia 	Vitória ES	Brazil
S1415-47572013000300018	3	,Universidade de Brasília Instituto de Ciências Biológicas Laboratório de Genética Toxicológica	Brasília DF	Brazil
S1415-47572013000300019	1	,Universidade de São Paulo Instituto de Biociências Departamento de Genética e Biologia Evolutiva	São Paulo SP	Brazil
S1415-47572013000300020	1	,Sichuan University College of Life Sciences Key Laboratory of Bio-resources and Eco-environment	Chengdu Sichuan Province	China
S1415-47572013000300020	2	,Yangzhou University College of Athletic Sports 	Yangzhou Jiangsu Province	China
S1415-47572013000300020	3	,Jiangsu University Institute of Life Sciences 	Zhenjiang Jiangsu Province	China
S1415-47572013000300020	4	,Jiangsu University Center for Physics and Chemistry 	Zhenjiang Jiangsu Province	China
S1415-47572013000300020	5	,Chinese Academy of Sciences Chengdu Institute of Biology 	Chengdu Sichuan Province	China
S1415-47572013000300021	1	,Changhai Hospital affiliated to the Second Military Medical University Department of Orthopedics 	 Shanghai	China
S1415-47572013000300022	1	,Shanghai Chest Hospital Thoracic Department 	Shanghai 	China
S1415-47572013000400001	1	,Universidad Nacional de La Pampa Facultad de Agronomía 	Santa Rosa La Pampa	Argentina
S1415-47572013000400001	2	,Instituto Nacional de Tecnología Agropecuaria EEA Anguil Ing. Agr. Guillermo Covas 	Anguil La Pampa	Argentina
S1415-47572013000400003	1	,Tongji University Department of Pediatrics 	Shanghai 	China
S1415-47572013000400004	1	,Universidade Federal da Paraíba Centro de Ciências Exatas e da Natureza Departamento de Biologia Molecular	João Pessoa PB	Brazil
S1415-47572013000400009	1	,Universidade Federal de Viçosa Departamento de Zootecnia 	Viçosa MG	Brazil
S1415-47572013000400009	2	,Universidade Federal de Viçosa Departamento de Estatística 	Viçosa MG	Brazil
S1415-47572013000400009	3	,Wageningen University Animal Breeding and Genomics Centre 	Wageningen 	Netherlands
S1415-47572013000400009	4	,Embrapa  	Brasília DF	Brazil
S1415-47572013000400010	1	,Universidade Federal de Viçosa Departamento de Estatística 	Viçosa MG	Brazil
S1415-47572013000400010	2	,Embrapa  	 	Brazil
S1415-47572013000400010	3	,Universidade Federal de Viçosa  	Colombo PR	Brazil
S1415-47572013000400010	4	,Universidade Federal de Viçosa Departamento de Ciência Animal 	Viçosa MG	Brazil
S1415-47572013000400010	5	,Universidade Federal de Viçosa Instituto de Biotecnologia Aplicada à Agropecuária 	Viçosa MG	Brazil
S1415-47572013000400010	6	,Wageningen University Department of Animal Sciences 	Wageningen 	Netherlands
S1415-47572013000400010	7	,Universidade Federal de Viçosa Departamento de Biologia Geral 	Viçosa MG	Brazil
S1415-47572013000400011	1	,Universidade Estadual de Campinas Instituto de Biologia Departamento de Biologia Estrutural e Funcional	Campinas SP	Brazil
S1415-47572013000400011	2	,Universidade Estadual do Sudoeste da Bahia Departamento de Ciências Biológicas 	Jequié BA	Brazil
S1415-47572013000400011	3	,Universidade Federal de São Paulo Departamento de Biociências 	Santos SP	Brazil
S1415-47572013000400011	4	,Instituto Nacional de Pesquisas da Amazônia Coordenadoria de Pesquisa em Ecologia 	Manaus AM	Brazil
S1415-47572013000400012	1	,Universidade Estadual de Londrina Centro de Ciências Biológicas Departamento de Biologia Geral	Londrina PR	Brazil
S1415-47572013000400013	1	,Anhui Agricultural University Laboratory of Crop Biology 	 Hefei	China
S1415-47572013000400014	1	,Universidade de São Paulo Escola de Agricultura Luiz de Queiroz Departamento de Genética	Piracicaba SP	Brazil
S1415-47572013000400015	1	,Universidade Estadual de Londrina Departamento de Genética e Biologia Molecular 	 PR	Brazil
S1415-47572013000400015	2	,Embrapa Laboratório de Biotecnologia Vegetal 	Londrina PR	Brazil
S1415-47572013000400015	3	,Japan International Research Center for Agricultural Sciences  	Tsukuba Ibaraki	Japan
S1415-47572013000400015	4	,University of Tokyo Laboratory of Plant Molecular Physiology 	Tokyo 	Japan
S1415-47572013000400016	1	,Istanbul University Faculty of Science Department of Molecular Biology and Genetics	Istanbul 	Turkey
S1415-47572013000400017	1	,Universidade Federal do Rio de Janeiro Centro de Ciências da Saúde Instituto de Biologia	Rio de Janeiro RJ	Brazil
